שווי לחשיפה,שווי נייר,תאריך פקיעה,מחיר מימוש,דלתא,מטבע קניה,קוד מטבע קניה,מכפיל-יחס המרה,מטבע מכירה,קוד מטבע מכירה,כמות,תאור נייר,מספר נייר,קוד אפיק,שם חשבון,קוד בנק,מספר חשבון,שם הבנק,Issue_Date_CPI
"24,686.53","24,686.53",,,,,,1,,,"50,165.68",דולר הונג קונג לאומי,200040,304,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"26,391.98","26,391.98",,,,,,1,,,"53,631.34",דולר הונג קונג לאומי,200040,304,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"27,747.61","27,747.61",,,,,,1,,,"56,386.12",דולר הונג קונג לאומי,200040,304,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"6,958.65","6,958.65",,,,,,1,,,"14,140.72",דולר הונג קונג לאומי,200040,304,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"12,610.84","12,610.84",,,,,,1,,,"25,626.57",דולר הונג קונג לאומי,200040,304,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"39,260.73","39,260.73",,,,,,1,,,"79,782.01",דולר הונג קונג לאומי,200040,304,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"44,481.47","44,481.47",,,,,,1,,,"90,391.12",דולר הונג קונג לאומי,200040,304,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"45,811.43","45,811.43",,,,,,1,,,"93,093.75",דולר הונג קונג לאומי,200040,304,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
2.98,2.98,,,,,,1,,,2.03,ריאל ברזילאי לאומי,200041,304,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"8,789,970.00","8,789,970.00",,,,,,1,,,"399,000.00",נאוי,208017,102,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"7,996,890.00","7,996,890.00",,,,,,1,,,"363,000.00",נאוי,208017,102,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,295,364.00","1,295,364.00",,,,,,1,,,"58,800.00",נאוי,208017,102,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"804,095.00","804,095.00",,,,,,1,,,"36,500.00",נאוי,208017,102,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"548,547.00","548,547.00",,,,,,1,,,"24,900.00",נאוי,208017,102,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"682,930.00","682,930.00",,,,,,1,,,"31,000.00",נאוי,208017,102,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"480,254.00","480,254.00",,,,,,1,,,"21,800.00",נאוי,208017,102,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"220,300.00","220,300.00",,,,,,1,,,"10,000.00",נאוי,208017,102,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"24,233.00","24,233.00",,,,,,1,,,"1,100.00",נאוי,208017,102,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"19,932,768.00","19,932,768.00",,,,,,1,,,"743,760.00",כיל,281014,103,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"21,319,400.00","21,319,400.00",,,,,,1,,,"795,500.00",כיל,281014,103,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"2,111,840.00","2,111,840.00",,,,,,1,,,"78,800.00",כיל,281014,103,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"3,119,520.00","3,119,520.00",,,,,,1,,,"116,400.00",כיל,281014,103,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,628,904.00","1,628,904.00",,,,,,1,,,"60,780.00",כיל,281014,103,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"3,679,908.00","3,679,908.00",,,,,,1,,,"137,310.00",כיל,281014,103,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,190,096.00","2,190,096.00",,,,,,1,,,"81,720.00",כיל,281014,103,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"839,644.00","839,644.00",,,,,,1,,,"31,330.00",כיל,281014,103,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"53,198.00","53,198.00",,,,,,1,,,"1,985.00",כיל,281014,103,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"3,604,600.00","3,604,600.00",,,,,,1,,,"134,500.00",כיל,281014,103,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"4,053,500.00","4,053,500.00",,,,,,1,,,"151,250.00",כיל,281014,103,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"149,544.00","149,544.00",,,,,,1,,,"5,580.00",כיל,281014,103,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"38,155,910.27","38,155,910.27",,,,,,1,,,"372,980.55",מליסרון,323014,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"40,976,376.51","40,976,376.51",,,,,,1,,,"400,551.09",מליסרון,323014,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"4,045,646.85","4,045,646.85",,,,,,1,,,"39,546.89",מליסרון,323014,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"5,967,363.60","5,967,363.60",,,,,,1,,,"58,332.00",מליסרון,323014,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"3,169,517.93","3,169,517.93",,,,,,1,,,"30,982.58",מליסרון,323014,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"6,907,705.20","6,907,705.20",,,,,,1,,,"67,524.00",מליסרון,323014,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"4,250,512.83","4,250,512.83",,,,,,1,,,"41,549.49",מליסרון,323014,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"1,547,799.00","1,547,799.00",,,,,,1,,,"15,130.00",מליסרון,323014,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"106,903.50","106,903.50",,,,,,1,,,"1,045.00",מליסרון,323014,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"7,084,479.60","7,084,479.60",,,,,,1,,,"69,252.00",מליסרון,323014,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"7,921,498.20","7,921,498.20",,,,,,1,,,"77,434.00",מליסרון,323014,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"293,396.40","293,396.40",,,,,,1,,,"2,868.00",מליסרון,323014,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"2,967,120.00","2,967,120.00",,,,,,1,,,"190,200.00",וילי פוד,371013,102,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"3,296,280.00","3,296,280.00",,,,,,1,,,"211,300.00",וילי פוד,371013,102,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"388,440.00","388,440.00",,,,,,1,,,"24,900.00",וילי פוד,371013,102,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"386,880.00","386,880.00",,,,,,1,,,"24,800.00",וילי פוד,371013,102,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"258,960.00","258,960.00",,,,,,1,,,"16,600.00",וילי פוד,371013,102,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"372,840.00","372,840.00",,,,,,1,,,"23,900.00",וילי פוד,371013,102,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"282,360.00","282,360.00",,,,,,1,,,"18,100.00",וילי פוד,371013,102,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"106,080.00","106,080.00",,,,,,1,,,"6,800.00",וילי פוד,371013,102,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"9,360.00","9,360.00",,,,,,1,,,600,וילי פוד,371013,102,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"77,277,838.80","77,277,838.80",01/01/1753,,,,,1,,,"2,969,940.00",אלוני חץ,390013,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"85,564,506.26","85,564,506.26",01/01/1753,,,,,1,,,"3,288,413.00",אלוני חץ,390013,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"8,260,361.24","8,260,361.24",01/01/1753,,,,,1,,,"317,462.00",אלוני חץ,390013,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"12,552,932.68","12,552,932.68",01/01/1753,,,,,1,,,"482,434.00",אלוני חץ,390013,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"6,727,314.88","6,727,314.88",01/01/1753,,,,,1,,,"258,544.00",אלוני חץ,390013,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"14,733,200.52","14,733,200.52",01/01/1753,,,,,1,,,"566,226.00",אלוני חץ,390013,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"9,091,856.36","9,091,856.36",01/01/1753,,,,,1,,,"349,418.00",אלוני חץ,390013,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"3,308,390.96","3,308,390.96",01/01/1753,,,,,1,,,"127,148.00",אלוני חץ,390013,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"214,586.94","214,586.94",01/01/1753,,,,,1,,,"8,247.00",אלוני חץ,390013,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"13,982,913.82","13,982,913.82",01/01/1753,,,,,1,,,"537,391.00",אלוני חץ,390013,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"16,274,755.42","16,274,755.42",01/01/1753,,,,,1,,,"625,471.00",אלוני חץ,390013,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"598,277.86","598,277.86",01/01/1753,,,,,1,,,"22,993.00",אלוני חץ,390013,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"21,154,800.00","21,154,800.00",,,,,,1,,,"340,000.00",וילאר,416016,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"20,049,150.60","20,049,150.60",,,,,,1,,,"322,230.00",וילאר,416016,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"2,473,991.64","2,473,991.64",,,,,,1,,,"39,762.00",וילאר,416016,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"3,196,552.50","3,196,552.50",,,,,,1,,,"51,375.00",וילאר,416016,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,736,871.30","1,736,871.30",,,,,,1,,,"27,915.00",וילאר,416016,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"3,322,236.90","3,322,236.90",,,,,,1,,,"53,395.00",וילאר,416016,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,221,565.10","2,221,565.10",,,,,,1,,,"35,705.00",וילאר,416016,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"737,307.00","737,307.00",,,,,,1,,,"11,850.00",וילאר,416016,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"57,864.60","57,864.60",,,,,,1,,,930,וילאר,416016,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"17,670,480.00","17,670,480.00",,,,,,1,,,"284,000.00",וילאר,416016,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"17,363,735.40","17,363,735.40",,,,,,1,,,"279,070.00",וילאר,416016,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"776,256.72","776,256.72",,,,,,1,,,"12,476.00",וילאר,416016,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"42,738,070.46","42,738,070.46",,,,,,1,,,"292,726.51",יואל,583013,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"46,950,074.10","46,950,074.10",,,,,,1,,,"321,575.85",יואל,583013,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"4,499,162.28","4,499,162.28",,,,,,1,,,"30,816.18",יואל,583013,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"6,732,571.00","6,732,571.00",,,,,,1,,,"46,113.50",יואל,583013,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"3,694,648.26","3,694,648.26",,,,,,1,,,"25,305.81",יואל,583013,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"7,935,538.00","7,935,538.00",,,,,,1,,,"54,353.00",יואל,583013,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"4,974,469.66","4,974,469.66",,,,,,1,,,"34,071.71",יואל,583013,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"1,848,944.00","1,848,944.00",,,,,,1,,,"12,664.00",יואל,583013,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"117,493.50","117,493.50",,,,,,1,,,804.75,יואל,583013,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"7,754,157.82","7,754,157.82",,,,,,1,,,"53,110.67",יואל,583013,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"8,748,101.00","8,748,101.00",,,,,,1,,,"59,918.50",יואל,583013,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"316,710.50","316,710.50",,,,,,1,,,"2,169.25",יואל,583013,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"17,200,101.60","17,200,101.60",,,,,,1,,,"888,435.00",הראל השקעות,585018,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"18,019,707.20","18,019,707.20",,,,,,1,,,"930,770.00",הראל השקעות,585018,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,686,952.96","1,686,952.96",,,,,,1,,,"87,136.00",הראל השקעות,585018,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"2,700,913.60","2,700,913.60",,,,,,1,,,"139,510.00",הראל השקעות,585018,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,481,001.28","1,481,001.28",,,,,,1,,,"76,498.00",הראל השקעות,585018,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"2,928,587.20","2,928,587.20",,,,,,1,,,"151,270.00",הראל השקעות,585018,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"1,953,811.20","1,953,811.20",,,,,,1,,,"100,920.00",הראל השקעות,585018,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"654,000.16","654,000.16",,,,,,1,,,"33,781.00",הראל השקעות,585018,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"45,244.32","45,244.32",,,,,,1,,,"2,337.00",הראל השקעות,585018,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"3,270,097.60","3,270,097.60",,,,,,1,,,"168,910.00",הראל השקעות,585018,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"3,606,574.40","3,606,574.40",,,,,,1,,,"186,290.00",הראל השקעות,585018,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"135,520.00","135,520.00",,,,,,1,,,"7,000.00",הראל השקעות,585018,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"32,462,700.00","32,462,700.00",,,,,,1,,,"2,410,000.00",לאומי,604611,103,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"35,445,496.80","35,445,496.80",,,,,,1,,,"2,631,440.00",לאומי,604611,103,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"3,343,254.00","3,343,254.00",,,,,,1,,,"248,200.00",לאומי,604611,103,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"5,137,458.00","5,137,458.00",,,,,,1,,,"381,400.00",לאומי,604611,103,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"2,760,003.00","2,760,003.00",,,,,,1,,,"204,900.00",לאומי,604611,103,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"6,046,683.00","6,046,683.00",,,,,,1,,,"448,900.00",לאומי,604611,103,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"3,729,843.00","3,729,843.00",,,,,,1,,,"276,900.00",לאומי,604611,103,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"1,367,205.00","1,367,205.00",,,,,,1,,,"101,500.00",לאומי,604611,103,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"87,555.00","87,555.00",,,,,,1,,,"6,500.00",לאומי,604611,103,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"5,509,230.00","5,509,230.00",,,,,,1,,,"409,000.00",לאומי,604611,103,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"6,196,200.00","6,196,200.00",,,,,,1,,,"460,000.00",לאומי,604611,103,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"242,460.00","242,460.00",,,,,,1,,,"18,000.00",לאומי,604611,103,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
"18,545,742.09","18,545,742.09",,,,,,1,,,"298,211.00",קרור,621011,101,א.ש גמל - מסלול כללי,10,21497023,בנק לאומי,
"19,738,421.91","19,738,421.91",,,,,,1,,,"317,389.00",קרור,621011,101,א.ש השתלמות - מסלול כללי,10,21497121,בנק לאומי,
"1,993,438.26","1,993,438.26",,,,,,1,,,"32,054.00",קרור,621011,101,א.ש פיצויים  - מסלול כללי,10,21497219,בנק לאומי,
"2,985,430.95","2,985,430.95",,,,,,1,,,"48,005.00",קרור,621011,101,א.ש גמל - מסלול גולד,10,29944275,בנק לאומי,
"1,542,933.90","1,542,933.90",,,,,,1,,,"24,810.00",קרור,621011,101,א.ש גמל - מסלול מנייתי,10,29944765,בנק לאומי,
"3,446,072.28","3,446,072.28",,,,,,1,,,"55,412.00",קרור,621011,101,א.ש השתלמות - מסלול גולד,10,29944569,בנק לאומי,
"2,068,439.40","2,068,439.40",,,,,,1,,,"33,260.00",קרור,621011,101,א.ש השתלמות - מסלול מנייתי,10,29943670,בנק לאומי,
"793,730.97","793,730.97",,,,,,1,,,"12,763.00",קרור,621011,101,א.ש פנסיה מקיפה,10,29943768,בנק לאומי,
"51,555.51","51,555.51",,,,,,1,,,829,קרור,621011,101,א.ש פנסיה כללית,10,29943964,בנק לאומי,
"3,119,450.40","3,119,450.40",,,,,,1,,,"50,160.00",קרור,621011,101,א.ש גמל להיט קלאסי,10,29942967,בנק לאומי,
"3,015,655.29","3,015,655.29",,,,,,1,,,"48,491.00",קרור,621011,101,א.ש השתלמות נירית קלאסי,10,29943278,בנק לאומי,
"125,810.37","125,810.37",,,,,,1,,,"2,023.00",קרור,621011,101,א.ש פיצויים קלאסי,10,29943572,בנק לאומי,
